family,sequence,arm,stride,repetition,run_id,run_dir,status,config_authority,config_sha256,shared_semantic_sha256,source_head,ate_rmse_m,matched_count,trajectory_rows,backend_attempted,backend_success,backend_rejected,visual_calls,visual_commits,estimator_wall_s,estimator_cpu_s,estimator_count,offline_wall_s,offline_process_cpu_s,bag_duration_s,rtf,peak_raw_cpu_pct,peak_rss_mib,final_rss_mib,peak_pss_mib,final_pss_mib,peak_uss_mib,final_uss_mib,config_identity,stride_identity
NTU,sbs_03,N-LIVO-STRIDE,1,2,P15-sbs_03-N-LIVO-r2,results/prob_livo/prompt15/formal/P15-sbs_03-N-LIVO-r2,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.031180022756,0,3889.0,3889.0,3889.0,0.0,3890.0,3888.0,71.71441875199973,258.80989998900003,7781.0,78.2853,287.188,0.0,nan,397.235,3531.83984375,3531.83984375,3511.8955078125,3511.8955078125,3508.93359375,3508.93359375,PASS,PASS
NTU,sbs_03,N-LIVO-STRIDE,1,3,P15-sbs_03-N-LIVO-r3,results/prob_livo/prompt15/formal/P15-sbs_03-N-LIVO-r3,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.031160892349,0,3889.0,3889.0,3889.0,0.0,3890.0,3888.0,73.90257271700014,268.30825430899955,7781.0,84.6926,312.311,0.0,nan,396.913,3481.3515625,3481.3515625,3464.259765625,3464.259765625,3462.984375,3462.984375,PASS,PASS
NTU,sbs_03,P-LIVO-STRIDE,1,1,P15-sbs_03-P-LIVO-r1,results/prob_livo/prompt15/formal/P15-sbs_03-P-LIVO-r1,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,0.028222274762,0,3885.0,3891.0,3891.0,0.0,3885.0,3883.0,45.22608799200005,157.44019216299935,7781.0,49.0715,167.387,0.0,nan,379.718,2079.95703125,2079.95703125,2060.279296875,2060.279296875,2057.40234375,2057.40234375,PASS,PASS
NTU,sbs_03,P-LIVO-STRIDE,1,2,P15-sbs_03-P-LIVO-r2,results/prob_livo/prompt15/formal/P15-sbs_03-P-LIVO-r2,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,0.028167763579,0,3885.0,3891.0,3891.0,0.0,3885.0,3883.0,62.165928625000156,214.59877905000013,7781.0,67.0588,227.634,0.0,nan,371.181,2072.50390625,2072.50390625,2052.98828125,2052.98828125,2050.03515625,2050.03515625,PASS,PASS
NTU,sbs_03,P-LIVO-STRIDE,1,3,P15-sbs_03-P-LIVO-r3,results/prob_livo/prompt15/formal/P15-sbs_03-P-LIVO-r3,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,0.028232574714,0,3885.0,3891.0,3891.0,0.0,3885.0,3883.0,50.16648002099971,173.24531034300014,7781.0,54.2953,184.193,0.0,nan,376.571,2076.203125,2076.203125,2056.9365234375,2056.9365234375,2053.98046875,2053.98046875,PASS,PASS
OXFORD,Church_05,N-LIO,1,1,P22-Church_05-N-LIO-r1-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Church_05-N-LIO-r1-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.1678,7784,8005.0,8005.0,8005.0,0.0,0.0,0.0,115.19349285099979,389.1201182440018,8007.0,132.081,448.208,0.0,nan,377.081,999.140625,999.015625,977.01171875,976.81640625,975.17578125,975.05078125,PASS,N/A
OXFORD,Church_05,N-LIO,1,2,P22-Church_05-N-LIO-r2-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Church_05-N-LIO-r2-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.1678,7784,8005.0,8005.0,8005.0,0.0,0.0,0.0,111.58307585500023,378.3063534799989,8007.0,127.445,432.263,0.0,nan,371.164,995.26953125,995.26953125,975.1845703125,975.1845703125,971.90234375,971.90234375,PASS,N/A
OXFORD,Church_05,N-LIO,1,3,P22-Church_05-N-LIO-r3-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Church_05-N-LIO-r3-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.1678,7784,8005.0,8005.0,8005.0,0.0,0.0,0.0,107.95648304199999,366.1656965169991,8007.0,123.904,420.474,0.0,nan,380.697,994.90234375,994.90234375,974.4677734375,974.4677734375,971.3203125,971.3203125,PASS,N/A
OXFORD,Church_05,P-LIO,1,1,P22-Church_05-P-LIO-r1-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Church_05-P-LIO-r1-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.244,7780,8001.0,8007.0,8007.0,0.0,0.0,0.0,116.09145396799961,400.84198652499873,8007.0,134.805,419.592,0.0,nan,337.567,825.28125,821.265625,803.5771484375,799.5341796875,801.75,797.77734375,PASS,N/A
OXFORD,Church_05,P-LIO,1,2,P22-Church_05-P-LIO-r2-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Church_05-P-LIO-r2-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.244,7780,8001.0,8007.0,8007.0,0.0,0.0,0.0,106.40504585000002,368.2933064230009,8007.0,123.767,385.681,0.0,nan,337.189,823.5,819.50390625,803.6484375,799.6015625,800.265625,796.2890625,PASS,N/A
OXFORD,Church_05,P-LIO,1,3,P22-Church_05-P-LIO-r3-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Church_05-P-LIO-r3-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.244,7780,8001.0,8007.0,8007.0,0.0,0.0,0.0,107.44054220200016,372.2917387529999,8007.0,124.902,389.79,0.0,nan,337.53,823.484375,819.46484375,803.482421875,799.4609375,800.32421875,796.3515625,PASS,N/A
OXFORD,Church_05,N-LIVO-STRIDE,1,1,P22-Church_05-N-LIVO-STRIDE-r1-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Church_05-N-LIVO-STRIDE-r1-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.1396,3959,3959.0,3959.0,3959.0,0.0,3960.0,3959.0,125.05228238499974,319.3525749870008,7920.0,182.263,422.586,0.0,nan,263.458,8059.9609375,8055.97265625,8040.1572265625,8036.1982421875,8036.87890625,8032.96484375,PASS,PASS
OXFORD,Church_05,N-LIVO-STRIDE,1,2,P22-Church_05-N-LIVO-STRIDE-r2-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Church_05-N-LIVO-STRIDE-r2-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.1438,3959,3959.0,3959.0,3959.0,0.0,3960.0,3959.0,126.06076811199964,322.35404902499846,7920.0,183.004,426.126,0.0,nan,259.009,8083.984375,8083.984375,8064.861328125,8064.861328125,8061.6640625,8061.6640625,PASS,PASS
OXFORD,Church_05,N-LIVO-STRIDE,1,3,P22-Church_05-N-LIVO-STRIDE-r3-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Church_05-N-LIVO-STRIDE-r3-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.1454,3959,3959.0,3959.0,3959.0,0.0,3960.0,3959.0,126.61508946099998,324.2835134980003,7920.0,183.694,429.449,0.0,nan,262.514,8052.8671875,8052.8671875,8033.068359375,8033.068359375,8029.9765625,8029.9765625,PASS,PASS
OXFORD,Church_05,P-LIVO-STRIDE,1,1,P22-Church_05-P-LIVO-STRIDE-r1-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Church_05-P-LIVO-STRIDE-r1-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.2346,3956,3956.0,3960.0,3960.0,0.0,3956.0,3953.0,265.05114360799877,598.4842063189941,7920.0,334.063,672.791,0.0,nan,266.745,8093.765625,8093.765625,8076.423828125,8076.423828125,8075.046875,8075.046875,PASS,PASS
OXFORD,Church_05,P-LIVO-STRIDE,1,2,P22-Church_05-P-LIVO-STRIDE-r2-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Church_05-P-LIVO-STRIDE-r2-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.2256,3956,3956.0,3960.0,3960.0,0.0,3956.0,3954.0,241.765377821001,531.4247369900033,7920.0,300.753,598.073,0.0,nan,266.391,8106.5703125,8106.5703125,8087.216796875,8087.216796875,8083.9921875,8083.9921875,PASS,PASS
OXFORD,Church_05,P-LIVO-STRIDE,1,3,P22-Church_05-P-LIVO-STRIDE-r3-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Church_05-P-LIVO-STRIDE-r3-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.2296,3956,3956.0,3960.0,3960.0,0.0,3956.0,3954.0,237.93303016899952,519.1072658119972,7920.0,295.394,584.074,0.0,nan,263.684,8096.4609375,8096.4609375,8076.3623046875,8076.3623046875,8073.203125,8073.203125,PASS,PASS
OXFORD,College_03,N-LIO,2,1,P22-College_03-N-LIO-r1-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-College_03-N-LIO-r1-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.0481,2864,2865.0,2865.0,2865.0,0.0,0.0,0.0,55.26512166199991,139.8483275399994,2867.0,69.1718,193.196,0.0,nan,298.771,597.65234375,591.6484375,577.2744140625,571.3291015625,574.0,568.125,PASS,N/A
OXFORD,College_03,N-LIO,2,2,P22-College_03-N-LIO-r2-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-College_03-N-LIO-r2-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.0481,2864,2865.0,2865.0,2865.0,0.0,0.0,0.0,54.67572482200004,141.25710505099988,2867.0,67.5561,190.231,0.0,nan,304.996,600.3125,596.7734375,580.3798828125,576.8798828125,577.09375,573.6640625,PASS,N/A
OXFORD,College_03,N-LIO,2,3,P22-College_03-N-LIO-r3-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-College_03-N-LIO-r3-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.0481,2864,2865.0,2865.0,2865.0,0.0,0.0,0.0,55.476470874,138.10092250400047,2867.0,70.3211,195.125,0.0,nan,305.371,597.8359375,591.984375,577.8671875,571.908203125,574.7421875,568.83203125,PASS,N/A
OXFORD,College_03,P-LIO,2,1,P22-College_03-P-LIO-r1-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-College_03-P-LIO-r1-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.0748,2860,2861.0,2867.0,2867.0,0.0,0.0,0.0,51.368613524,173.4242980569998,2867.0,62.9277,184.986,0.0,nan,315.583,647.25,641.3359375,627.2021484375,621.3310546875,623.91796875,618.1171875,PASS,N/A
OXFORD,College_03,P-LIO,2,2,P22-College_03-P-LIO-r2-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-College_03-P-LIO-r2-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.0748,2860,2861.0,2867.0,2867.0,0.0,0.0,0.0,52.26558810300014,177.64890471500001,2867.0,63.9507,189.347,0.0,nan,316.376,642.9453125,642.9453125,623.3427734375,623.3427734375,620.12890625,620.12890625,PASS,N/A
OXFORD,College_03,P-LIO,2,3,P22-College_03-P-LIO-r3-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-College_03-P-LIO-r3-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.0748,2860,2861.0,2867.0,2867.0,0.0,0.0,0.0,51.03013354600007,172.054664062,2867.0,62.6324,183.675,0.0,nan,314.731,647.62109375,641.71484375,627.12890625,621.2861328125,623.9375,618.140625,PASS,N/A
OXFORD,College_03,N-LIVO-STRIDE,2,1,P22-College_03-N-LIVO-STRIDE-r1-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-College_03-N-LIVO-STRIDE-r1-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.0743,2838,2838.0,2838.0,2838.0,0.0,2839.0,2837.0,83.41535650699994,210.7030136959989,5679.0,124.472,306.378,0.0,nan,274.677,5915.8046875,5915.8046875,5896.025390625,5896.025390625,5892.8125,5892.8125,PASS,PASS
OXFORD,College_03,N-LIVO-STRIDE,2,2,P22-College_03-N-LIVO-STRIDE-r2-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-College_03-N-LIVO-STRIDE-r2-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.0711,2838,2838.0,2838.0,2838.0,0.0,2839.0,2837.0,82.8030096019998,208.77238492300063,5679.0,123.264,305.107,0.0,nan,271.692,5935.6015625,5935.6015625,5916.5244140625,5916.5244140625,5913.34765625,5913.34765625,PASS,PASS
OXFORD,College_03,N-LIVO-STRIDE,2,3,P22-College_03-N-LIVO-STRIDE-r3-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-College_03-N-LIVO-STRIDE-r3-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.0674,2838,2838.0,2838.0,2838.0,0.0,2839.0,2837.0,84.55302500600006,212.8301145439998,5679.0,125.468,306.963,0.0,nan,277.263,5881.96875,5881.96875,5862.2646484375,5862.2646484375,5859.1796875,5859.1796875,PASS,PASS
OXFORD,College_03,P-LIVO-STRIDE,2,1,P22-College_03-P-LIVO-STRIDE-r1-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-College_03-P-LIVO-STRIDE-r1-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.3632,2834,2834.0,2840.0,2840.0,0.0,2834.0,2832.0,124.90988871199977,314.9482973600006,5679.0,166.984,365.844,0.0,nan,274.507,5996.1171875,5996.1171875,5976.1376953125,5976.1376953125,5972.99609375,5972.99609375,PASS,PASS
OXFORD,College_03,P-LIVO-STRIDE,2,2,P22-College_03-P-LIVO-STRIDE-r2-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-College_03-P-LIVO-STRIDE-r2-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.0914,2834,2834.0,2840.0,2840.0,0.0,2834.0,2831.0,125.30375644500025,316.85727747999823,5679.0,167.541,368.117,0.0,nan,275.305,5967.79296875,5967.79296875,5948.5830078125,5948.5830078125,5945.328125,5945.328125,PASS,PASS
OXFORD,College_03,P-LIVO-STRIDE,2,3,P22-College_03-P-LIVO-STRIDE-r3-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-College_03-P-LIVO-STRIDE-r3-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.0929,2834,2834.0,2840.0,2840.0,0.0,2834.0,2831.0,125.15379876700004,313.9180083410016,5679.0,167.708,365.075,0.0,nan,265.17,5961.85546875,5961.85546875,5941.7880859375,5941.7880859375,5938.63671875,5938.63671875,PASS,PASS
OXFORD,Palace_01,N-LIO,2,1,P22-Palace_01-N-LIO-r1-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Palace_01-N-LIO-r1-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.0795,4051,4051.0,4051.0,4051.0,0.0,0.0,0.0,70.69165095299985,195.1719943419998,4052.0,85.7129,253.797,0.0,nan,377.263,953.42578125,947.2578125,933.1728515625,926.9462890625,929.953125,923.796875,PASS,N/A
OXFORD,Palace_01,N-LIO,2,2,P22-Palace_01-N-LIO-r2-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Palace_01-N-LIO-r2-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.0795,4051,4051.0,4051.0,4051.0,0.0,0.0,0.0,70.38225904800004,194.2076419620001,4052.0,85.4487,252.632,0.0,nan,382.331,953.16015625,946.9921875,933.408203125,927.181640625,930.14453125,923.98828125,PASS,N/A
OXFORD,Palace_01,N-LIO,2,3,P22-Palace_01-N-LIO-r3-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Palace_01-N-LIO-r3-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.0795,4051,4051.0,4051.0,4051.0,0.0,0.0,0.0,69.5803351340001,190.4771600920001,4052.0,85.0881,250.792,0.0,nan,376.744,953.71484375,947.55078125,933.453125,927.255859375,930.28515625,924.13671875,PASS,N/A
OXFORD,Palace_01,P-LIO,2,1,P22-Palace_01-P-LIO-r1-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Palace_01-P-LIO-r1-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.1272,4047,4047.0,4052.0,4052.0,0.0,0.0,0.0,63.42845783799999,215.87126771099997,4052.0,77.7374,230.205,0.0,nan,318.99,672.97265625,666.81640625,653.01953125,646.75,649.75,643.53515625,PASS,N/A
OXFORD,Palace_01,P-LIO,2,2,P22-Palace_01-P-LIO-r2-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Palace_01-P-LIO-r2-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.1272,4047,4047.0,4052.0,4052.0,0.0,0.0,0.0,64.8756874589999,222.02616287499956,4052.0,79.2307,236.391,0.0,nan,321.796,669.94921875,663.7578125,650.71484375,644.4296875,647.390625,641.17578125,PASS,N/A
